date,price,commodity,price_lag_7,price_lag_14,price_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,day_of_week,month,temperature,rainfall,rainfall_30d,ndvi_proxy
2021-06-12,2327.4057718266417,tomato,2597.5836175569716,2554.8082249665363,2481.297483316871,2392.7466350598543,2543.548013322966,78.35762442683018,5,6,27.244413864043764,3.95333201865447,3.908035764478365,0.1302678588159455
2021-06-13,2405.6525671138384,tomato,2543.5491577924254,2583.7653181777023,2506.8316321001516,2373.04712210577,2540.1753778234224,43.871346723830705,6,6,26.662752064616374,15.109285936440362,4.391708988417029,0.14639029961390093
2021-06-14,2446.8999917376973,tomato,2360.4107410468773,2576.071906788625,2559.009919739118,2385.402729347316,2536.4383802233756,51.273956018347164,0,6,29.53139422114279,11.296361083798715,4.752752601533156,0.1584250867177719
2021-06-15,2492.6475377589813,tomato,2440.9747431662354,2565.115521343106,2584.451550636486,2392.7845571462794,2533.3782464607916,62.98924767294,1,6,25.238079129726035,6.391272291203856,4.945190389358866,0.16483967964529556
2021-06-16,2373.5181301077587,tomato,2393.848251822238,2500.9875197583683,2706.721914291559,2389.880254044211,2522.2714536546646,63.399383360992,2,6,25.460810170092763,15.40776451552457,5.398808574428684,0.17996028581428947
2021-06-17,2463.0032863365154,tomato,2316.949225662344,2546.874042979404,2692.1397944994046,2410.7451198548074,2514.6335700492355,59.298026157493645,3,6,27.824980485977918,3.839422545585596,5.49087997684166,0.18302933256138876
2021-06-18,2474.6432631084936,tomato,2366.0885541022167,2569.614397670967,2731.7963310568175,2426.2529354271323,2506.0618011176243,59.864921387966774,4,6,28.99537522778669,6.837617243263563,5.716764678135804,0.19055882260452672
2021-06-19,2435.6082267066276,tomato,2327.4057718266417,2597.5836175569716,2629.8243343445356,2441.710428981416,2499.587930863028,41.12394649293172,5,6,27.7462570868512,6.218628962927923,5.818695309752697,0.19395651032508998
2021-06-20,2438.367139559875,tomato,2405.6525671138384,2543.5491577924254,2586.259871459693,2446.3839393308504,2494.658173133034,38.09022214801745,6,6,26.518954387223346,15.930713572671902,6.34438858151569,0.2114796193838564
2021-06-21,2287.5009781368117,tomato,2446.8999917376973,2360.4107410468773,2630.1776946357613,2423.612651673581,2483.235615916402,71.08562723507191,0,6,26.186888618847437,9.844597249958362,6.626917773862056,0.22089725912873515
2021-06-22,2314.443183492529,tomato,2492.6475377589813,2440.9747431662354,2685.5023096024975,2398.1548867783727,2470.866978379403,74.08831568733166,1,6,28.648953895038247,2.893024155520161,6.689652693536042,0.22298842311786804
2021-06-23,2225.8045991681124,tomato,2373.5181301077587,2393.848251822238,2648.274907597313,2377.052953786995,2456.7846347650966,99.09177728802666,2,6,28.175994835140113,33.59610181429434,7.802600291148394,0.2600866763716131
2021-06-24,2113.0748843172673,tomato,2463.0032863365154,2316.949225662344,2629.5814692967215,2327.0631820699596,2439.567748599115,131.47826342399904,3,6,26.38718027821162,11.75660227571174,8.188246634111692,0.2729415544703897
2021-06-25,1989.0246517334904,tomato,2474.6432631084936,2366.0885541022167,2495.559940176322,2257.6890947306733,2422.6832389843535,164.58028548985467,4,6,25.56135267294391,4.596609628413253,8.273375489708027,0.2757791829902676
2021-06-26,2078.2592286980143,tomato,2435.6082267066276,2327.4057718266417,2457.086405308267,2206.6392378723,2410.0556664306787,155.35833114455767,5,6,26.015911883462604,19.279619549511104,8.897889430699673,0.2965963143566557
2021-06-27,2026.3529726286308,tomato,2438.367139559875,2405.6525671138384,2519.1753302836846,2147.7800711678365,2393.628254508843,128.69328706600038,6,6,24.319469895148483,7.978647844767764,9.128411554873278,0.3042803851624426
2021-06-28,2148.524129969378,tomato,2287.5009781368117,2446.8999917376973,2554.8082249665363,2127.926235715346,2380.085451342272,113.35134988106508,0,6,25.301781470868132,7.148813927391804,9.343327935271624,0.31144426450905416
2021-06-29,2102.6895303258066,tomato,2314.443183492529,2492.6475377589813,2583.7653181777023,2097.675713834386,2364.0495917472085,78.03186538360234,1,6,24.451148986064176,7.4930554462728605,9.549777141570939,0.3183259047190313
2021-06-30,1964.0471031118548,tomato,2225.8045991681124,2373.5181301077587,2576.071906788625,2060.281785826349,2343.648764957982,68.53865755317479,2,6,25.056494765514408,7.914875637119909,9.791857310918907,0.3263952436972969
2021-07-01,1885.444205853725,tomato,2113.0748843172673,2463.0032863365154,2565.115521343106,2027.7631174744145,2320.9930544416698,89.96675965588595,3,7,24.17870142956508,7.725154238864418,9.79925208679547,0.3266417362265156
2021-07-02,1996.6002513372055,tomato,1989.0246517334904,2474.6432631084936,2500.9875197583683,2028.8453459892305,2304.180145494298,89.46727895893609,4,7,25.961833778989114,7.2145741315690675,9.7928806488971,0.32642935496323666
2021-07-03,1994.1963920755281,tomato,2078.2592286980143,2435.6082267066276,2546.874042979404,2016.8363693288754,2285.757557130835,87.34574363399248,5,7,26.378626397427542,5.243771002523916,9.905302504777286,0.33017675015924286
2021-07-04,1960.4494805147694,tomato,2026.3529726286308,2438.367139559875,2569.614397670967,2007.421584741181,2265.4520598922954,89.66987778865307,6,7,23.81034602952532,4.312504533371183,9.861220923498106,0.3287073641166035
2021-07-05,1984.041948972697,tomato,2148.524129969378,2287.5009781368117,2597.5836175569716,1983.9241303130837,2245.0006709394866,64.5702310697184,0,7,22.77410788860861,8.984788183121449,9.908943347071851,0.33029811156906175
2021-07-06,2034.5037288866465,tomato,2102.6895303258066,2314.443183492529,2543.5491577924254,1974.1833015360608,2228.0324899759603,46.196640890183005,1,7,25.649378676033717,4.383240322438613,9.709595918866118,0.3236531972955372
2021-07-07,2133.2055595811103,tomato,1964.0471031118548,2225.8045991681124,2360.4107410468773,1998.348795317383,2220.458983927101,75.1690496864718,2,7,24.42415012740489,10.089992795736226,9.76233835581587,0.32541127852719565
2021-07-08,2256.421386780922,tomato,1885.444205853725,2113.0748843172673,2440.9747431662354,2051.34553544984,2214.307205380924,106.53305517903864,3,7,23.149937771749013,18.65574708360272,10.108866432665804,0.33696221442219354
2021-07-09,2232.5114673821768,tomato,1996.6002513372055,1989.0246517334904,2393.848251822238,2085.0471377419785,2208.9293125662557,122.45353802947443,4,7,26.463622052200606,7.891458067279461,9.96910718272095,0.332303572757365
2021-07-10,2131.77742314797,tomato,1994.1963920755281,2078.2592286980143,2316.949225662344,2104.7015707523274,2202.7569191491098,116.32927281563175,5,7,22.41193950986827,9.28551908057215,9.602268786991527,0.32007562623305086
2021-07-11,2106.0646617951484,tomato,1960.4494805147694,2026.3529726286308,2366.0885541022167,2125.5037395066674,2194.0894560722077,97.7744676862518,6,7,19.386057239254484,15.963195197178967,9.90787634450968,0.33026254481698936
2021-07-12,2134.7658090858763,tomato,1984.041948972697,2148.524129969378,2327.4057718266417,2147.0357195228357,2187.6681239808486,75.48514621640798,0,7,21.78641540148038,6.741594450547105,10.000818425572767,0.3333606141857589
2021-07-13,2064.9697788073095,tomato,2034.5037288866465,2102.6895303258066,2405.6525671138384,2151.3880123686445,2176.3120310372974,68.46753042348602,1,7,26.27002805584686,4.999912375473745,9.66383930687388,0.3221279768957961
2021-07-14,1997.0983100395597,tomato,2133.2055595811103,1964.0471031118548,2446.8999917376973,2131.9441195769946,2161.31864164736,90.3281722580884,2,7,22.229383383468427,0.49367805953393007,9.303749872731721,0.310124995757724
2021-07-15,2034.6593743627593,tomato,2256.421386780922,1885.444205853725,2492.6475377589813,2100.263832088686,2146.052369534152,77.35127613079003,3,7,21.666064714821967,8.694761973652046,9.38053286214666,0.312684428738222
2021-07-16,2040.073998749868,tomato,2232.5114673821768,1996.6002513372055,2373.5181301077587,2072.772765141213,2134.9375651555556,52.82421663346158,4,7,22.58298443769777,5.048255974799409,9.035215910789157,0.30117386369297183
2021-07-17,2051.8962784077976,tomato,2131.77742314797,1994.1963920755281,2463.0032863365154,2061.361173035474,2121.233998224599,46.16112030839319,5,7,24.38547124850573,6.375777827858082,9.119761086864907,0.3039920362288302
2021-07-18,2000.178726063636,tomato,2106.0646617951484,1960.4494805147694,2474.6432631084936,2046.234610788115,2105.4185136564365,46.41891475280551,6,7,22.031893266573523,0.9004640677476922,8.921855981014376,0.29739519936714587
2021-07-19,1991.7430944059017,tomato,2134.7658090858763,1984.041948972697,2435.6082267066276,2025.8027944052615,2090.6230092464125,29.26212660774849,0,7,23.21556697108238,6.362127161821867,8.92663925431084,0.2975546418103614
2021-07-20,1927.9695809763193,tomato,2064.9697788073095,2034.5037288866465,2438.367139559875,2006.231337572263,2073.6097572936274,41.82029779578648,1,7,21.49039712876812,3.0089621152931474,8.49591420573155,0.2831971401910517
2021-07-21,2010.6260622467757,tomato,1997.0983100395597,2133.2055595811103,2287.5009781368117,2008.1638736018654,2064.380593430626,41.64008963903489,2,7,22.904337520047434,2.4979850136206343,8.251027131186959,0.2750342377062319
2021-07-22,2103.2334877797402,tomato,2034.6593743627593,2256.421386780922,2314.443183492529,2017.960175518577,2057.3402702402,54.87535823958476,3,7,21.904402461095692,3.386997616667573,8.267492913225205,0.27558309710750684
2021-07-23,1963.4737890450979,tomato,2040.073998749868,2232.5114673821768,2225.8045991681124,2007.0172884178955,2048.595909902766,57.313970574200354,4,7,20.58687914292388,3.032457049972522,7.248704754414478,0.24162349181381582
2021-07-24,1899.843444448803,tomato,2051.8962784077976,2131.77742314797,2113.0748843172673,1985.2954549951821,2041.488195240484,65.6741832784793,5,7,21.739104301163028,14.209527495044512,7.3304689283922375,0.24434896427974118
2021-07-25,1792.1242351526207,tomato,2000.178726063636,2106.0646617951484,1989.0246517334904,1955.5733848650368,2034.9248480211218,97.28685106750933,6,7,19.97907741800586,16.553742950837076,7.729040039139699,0.2576346679713233
2021-07-26,1754.2798356970166,tomato,1991.7430944059017,2134.7658090858763,2078.2592286980143,1921.6500621923392,2024.1255349210885,121.06726136332095,0,7,18.150063708177573,8.807276406186755,7.37996193436222,0.24599873114540738
2021-07-27,1762.5192013998474,tomato,1927.9695809763193,2064.9697788073095,2026.3529726286308,1898.0142936814148,2015.3310758801288,134.97891089059885,1,7,20.710221012600183,23.576015345968713,7.899874184402251,0.26332913948007497
2021-07-28,1661.297199795968,tomato,2010.6260622467757,1997.0983100395597,2148.524129969378,1848.1101704741561,1999.0901782076821,150.13130910297158,2,7,18.016063440715353,6.103328638944731,7.865024674787349,0.2621674891595783
2021-07-29,1604.3224707500235,tomato,2103.2334877797402,2034.6593743627593,2102.6895303258066,1776.8371680413397,1982.4779428884892,125.18127469866481,3,7,21.635792135973187,3.809863118895204,7.742251597208094,0.2580750532402699
2021-07-30,1541.9194315685031,tomato,1963.4737890450979,2040.073998749868,1964.0471031118548,1716.6151169732545,1968.4070205037108,121.78420517250284,4,7,20.213423379811726,7.56725976746334,7.730664401552875,0.25768881338509586
2021-07-31,1577.6624292890488,tomato,1899.843444448803,2051.8962784077976,1885.444205853725,1670.5892576647184,1958.147627951555,99.91240090411296,5,7,22.98385682576077,3.4501697035048147,7.588164917040888,0.25293883056802957
2021-08-01,1601.6567276661679,tomato,1792.1242351526207,2000.178726063636,1996.6002513372055,1643.3796137380818,1944.982843829187,86.30693001072996,6,8,19.327107643493754,8.17523475434345,7.6201869378000335,0.2540062312600012
2021-08-02,1561.884588845864,tomato,1754.2798356970166,1991.7430944059017,1994.1963920755281,1615.8945784736318,1930.572450388198,74.99767409114466,0,8,19.799321696154426,12.30809041666327,7.855664251604679,0.2618554750534893
2021-08-03,1594.7925668400987,tomato,1762.5192013998474,1927.9695809763193,1960.4494805147694,1591.9336306793818,1918.3838865990424,38.02528199944954,1,8,16.75344741608764,3.392481788184906,7.824996826765138,0.26083322755883787
2021-08-04,1569.1623087363155,tomato,1661.297199795968,2010.6260622467757,1984.041948972697,1578.771503385146,1904.5545652578298,22.985755171780685,2,8,17.339408992252398,20.55553315548827,8.21068832584403,0.2736896108614677
2021-08-05,1566.0466537355048,tomato,1604.3224707500235,2103.2334877797402,2034.5037288866465,1573.3035295259288,1888.9393294194583,20.28894749755759,3,8,16.046661851201183,28.78526000375973,9.024088981888069,0.30080296606293566
2021-08-06,1718.6018878846776,tomato,1541.9194315685031,1963.4737890450979,2133.2055595811103,1598.5438804282398,1875.1192070295772,54.98025779737413,4,8,21.417264943249084,25.423769499938334,9.535214872028138,0.3178404957342713
2021-08-07,1841.4667342702119,tomato,1577.6624292890488,1899.843444448803,2256.421386780922,1636.230209711263,1861.2873852792204,105.49141710588206,5,8,18.203038847087033,1.2827535124907055,8.956115086324406,0.2985371695441469
2021-08-08,1750.6709006305998,tomato,1601.6567276661679,1792.1242351526207,2232.5114673821768,1657.5179487061819,1845.2260330541676,112.17531350138518,6,8,21.637918870537586,5.270897494296456,8.86876306722497,0.29562543557416565
2021-08-09,1832.0360760483218,tomato,1561.884588845864,1754.2798356970166,2131.77742314797,1696.1110183065327,1835.2346548175126,119.98935220773693,0,8,13.485931732219054,9.647605647493865,8.880832619455695,0.29602775398185655
2021-08-10,1910.3070788866826,tomato,1594.7925668400987,1762.5192013998474,2106.0646617951484,1741.1845200274734,1828.709402053897,134.02602217366695,1,8,21.80852065112987,2.1893686694539665,8.421705068531528,0.28072350228438436
2021-08-11,1830.2398742087394,tomato,1569.1623087363155,1661.297199795968,2134.7658090858763,1778.4813150949626,1818.5585375579926,112.82708465677524,2,8,18.44340708622461,2.4111864260021805,8.27735813438003,0.27591193781266765
2021-08-12,1909.1372882249534,tomato,1566.0466537355048,1604.3224707500235,2064.9697788073095,1827.4942628791694,1813.3641212052473,72.46415298504041,3,8,19.128131205839814,1.1673551257847128,8.149606226057063,0.27165354086856874
2021-08-13,2043.9890959334587,tomato,1718.6018878846776,1541.9194315685031,1997.0983100395597,1873.978149743281,1814.9271474017107,92.55045655238423,4,8,16.193475897498327,8.127329879541449,8.40406128672398,0.28013537622413265
2021-08-14,1963.3057295152364,tomato,1841.4667342702119,1577.6624292890488,2034.6593743627593,1891.38372049257,1812.54869257346,96.77746739162363,5,8,19.246845742904494,10.126485426128093,8.451785401806514,0.2817261800602171
2021-08-15,1900.6393892437904,tomato,1750.6709006305998,1601.6567276661679,2040.073998749868,1912.8077902944547,1807.900872256591,74.46241057385093,6,8,17.319359439019806,16.037488086635776,8.818093138867727,0.29393643796225755
2021-08-16,1994.0395188063949,tomato,1832.0360760483218,1561.884588845864,2051.8962784077976,1935.9511392598938,1805.9723136032108,70.22953464205472,0,8,15.556255454837757,11.286583130970719,8.981786648971482,0.2993928882990494
2021-08-17,2025.878353296319,tomato,1910.3070788866826,1594.7925668400987,2000.178726063636,1952.4613213184132,1806.8289678443,76.50088063428471,1,8,15.407898157436513,12.62758581795924,9.372690707311866,0.3124230235770623
2021-08-18,2079.4788882495545,tomato,1830.2398742087394,1569.1623087363155,1991.7430944059017,1988.0668947528154,1809.753494305755,67.6207445799741,2,8,15.253723585970526,1.5477849699170287,9.212212634248374,0.3070737544749458
2021-08-19,2115.136447796603,tomato,1909.1372882249534,1566.0466537355048,1927.9695809763193,2017.4953461201937,1815.9923898664313,72.21489096235481,3,8,18.348259083107706,9.384361884941121,9.424725959903304,0.3141575319967769
2021-08-20,2154.0893925149226,tomato,2043.9890959334587,1718.6018878846776,2010.6260622467757,2033.2239599175457,1820.7745008753695,88.98898110406851,4,8,16.20206849295672,7.399433043253211,9.588107560891057,0.31960358536303524
2021-08-21,2054.8898343997375,tomato,1963.3057295152364,1841.4667342702119,2103.2334877797402,2046.3074034724746,1819.1630457627027,83.56319789570792,5,8,14.080926360674896,4.548561125701158,9.62682634452551,0.32089421148418373
2021-08-22,2147.5774542414583,tomato,1900.6393892437904,1750.6709006305998,1963.4737890450979,2081.584269900713,1825.2998346025813,60.85789449446347,6,8,17.98975861440501,5.840655834990396,9.720432970692773,0.3240144323564258
2021-08-23,2248.193104550851,tomato,1994.0395188063949,1832.0360760483218,1899.843444448803,2117.8919250070635,1836.9114899393164,74.2616988963716,0,8,12.798042402807528,10.171612131441641,9.58583579190601,0.31952785973020037
2021-08-24,2234.8779829343916,tomato,2025.878353296319,1910.3070788866826,1792.1242351526207,2147.7490149553596,1851.6699481987087,73.10713504507567,1,8,19.69631555616204,13.160417970148588,9.472724959216396,0.3157574986405466
2021-08-25,2236.7022672905946,tomato,2079.4788882495545,1830.2398742087394,1754.2798356970166,2170.2094976755084,1867.7506959184946,72.78790774048804,2,8,20.90802168933706,26.424236414517857,10.059956959494098,0.3353318986498033
2021-08-26,2119.479621740325,tomato,2115.136447796603,1909.1372882249534,1762.5192013998474,2170.82995109604,1879.6493765965106,72.25678956763868,3,8,14.209772134487364,10.597320210320342,9.627333788305817,0.3209111262768606
2021-08-27,2168.230409786945,tomato,2154.0893925149226,2043.9890959334587,1661.297199795968,2172.8500964206146,1896.5471502628764,71.90758679862999,4,8,18.841359275988992,14.118914649690492,9.89451998866401,0.3298173329554669
2021-08-28,2220.6303969283376,tomato,2054.8898343997375,1963.3057295152364,1604.3224707500235,2196.5273196389862,1917.0907478021538,50.7744417997542,5,8,17.338941210624647,13.781792132010306,10.226917622434515,0.34089725408115046
2021-08-29,2221.242507629826,tomato,2147.5774542414583,1900.6393892437904,1541.9194315685031,2207.050898694467,1939.734850337531,46.382099317313525,6,8,15.547432073370812,16.683934059204727,10.530806765492562,0.35102689218308547
2021-08-30,2316.7659262668694,tomato,2248.193104550851,1994.0395188063949,1577.6624292890488,2216.84701608247,1964.371633570125,61.34703685293666,0,8,15.550033461242057,2.987535675686269,10.515385631231942,0.35051285437439816
2021-08-31,2293.704429263137,tomato,2234.8779829343916,2025.878353296319,1601.6567276661679,2225.250794129434,1987.439890290024,67.90721044285749,1,8,17.6775353453211,8.298611917653169,10.519498203342266,0.3506499401114088
2021-09-01,2342.9988147493627,tomato,2236.7022672905946,2079.4788882495545,1561.884588845864,2240.436015194972,2013.4770311534742,81.43265001569074,2,9,16.203035217699867,3.5725449941319125,10.228313355924554,0.3409437785308185
2021-09-02,2264.565691359006,tomato,2119.479621740325,2115.136447796603,1594.7925668400987,2261.162596569069,2035.802801970771,61.552569479934334,3,9,11.011459645650952,3.7865886553519994,10.24145025149679,0.34138167504989303
2021-09-03,2267.3902054618866,tomato,2168.230409786945,2154.0893925149226,1569.1623087363155,2275.328281665489,2059.0770651949565,46.06162211311725,4,9,20.265455579712118,10.827644285418497,9.91718728916113,0.33057290963870434
2021-09-04,2258.094060720422,tomato,2220.6303969283376,2054.8898343997375,1566.0466537355048,2280.680233635787,2082.145312094454,40.48599395216282,5,9,16.90795546462052,10.953334029167124,9.322789756674712,0.31075965855582377
2021-09-05,2280.956813269289,tomato,2221.242507629826,2147.5774542414583,1718.6018878846776,2289.210848727139,2100.8904762739407,31.071229201205927,6,9,15.862420415119068,10.518345441776729,8.825942288069324,0.2941980762689774
2021-09-06,2255.7755226972345,tomato,2316.7659262668694,2248.193104550851,1841.4667342702119,2280.497933931477,2114.7007692215084,30.604363096607365,0,9,14.45710721968815,4.95289770868601,8.948280427942503,0.29827601426475014
2021-09-07,2250.142204589556,tomato,2293.704429263137,2234.8779829343916,1750.6709006305998,2274.274758978108,2131.349812686807,31.874037718095316,1,9,15.446242732073204,8.483615280172712,9.055371020805042,0.30184570069350136
2021-09-08,2321.2231342130854,tomato,2342.9988147493627,2236.7022672905946,1832.0360760483218,2271.163947472926,2147.6560479589657,24.183809118002298,2,9,18.295467295771452,6.351987187872026,8.945517072150983,0.2981839024050328
2021-09-09,2289.857532549766,tomato,2264.565691359006,2119.479621740325,1910.3070788866826,2274.777067643034,2160.3077297477353,24.91208013016409,3,9,16.21599755871261,10.503627668587729,9.222659038788775,0.30742196795962584
2021-09-10,2165.5342138396763,tomato,2267.3902054618866,2168.230409786945,1830.2398742087394,2260.226211697004,2171.484207735433,48.512908817060975,4,9,16.381935785941696,16.349015798711033,9.687253351212401,0.3229084450404134
2021-09-11,2312.190241899317,tomato,2258.094060720422,2220.6303969283376,1909.1372882249534,2267.9542375797037,2184.919306191245,52.27917305219579,5,9,13.074047326802013,3.404092919707233,9.761811277676486,0.32539370925588285
2021-09-12,2426.462763356569,tomato,2280.956813269289,2221.242507629826,2043.9890959334587,2288.7408018778865,2197.668428438682,79.92703817885184,6,9,14.817123647424838,7.814963715964725,9.75139907222393,0.3250466357407976
2021-09-13,2324.5524924809883,tomato,2255.7755226972345,2316.7659262668694,1963.3057295152364,2298.5660832755652,2209.7099872042077,79.4250202631914,0,9,15.56529304718224,14.111629908919273,9.8842372216503,0.3294745740550101
2021-09-14,2383.2380670509842,tomato,2250.142204589556,2293.704429263137,1900.6393892437904,2317.5797779129125,2225.79660979778,81.79632406775234,1,9,16.80595451704212,1.7116004295299634,9.406707633080108,0.3135569211026703
2021-09-15,2345.335324065857,tomato,2321.2231342130854,2342.9988147493627,1994.0395188063949,2321.0243764633083,2237.5064699730956,82.48017061581616,2,9,14.533662094601205,15.018602724539864,9.531108286199078,0.31770360953996923
2021-09-16,2369.507594811025,tomato,2289.857532549766,2264.565691359006,2025.878353296319,2332.402956786345,2248.960778023586,82.95663218366049,3,9,17.176359700709785,0.8435888873543427,9.13830838851225,0.304610279617075
2021-09-17,2395.6553732358834,tomato,2165.5342138396763,2267.3902054618866,2079.4788882495545,2365.27740812866,2259.4999941897972,40.58201756161095,4,9,12.990111617018504,2.976563244515506,9.185934330998865,0.30619781103329546
2021-09-18,2378.98964174586,tomato,2312.190241899317,2258.094060720422,2115.136447796603,2374.8201795353093,2268.2951006547723,33.20072194470724,5,9,15.378967139850241,7.530165435994178,9.124127782700635,0.3041375927566877
2021-09-19,2318.7085956640312,tomato,2426.462763356569,2280.956813269289,2154.0893925149226,2359.4267270078044,2273.782407426409,30.101418409800463,6,9,15.008633325748193,6.206787387439235,9.084372927506832,0.30281243091689447
2021-09-20,2267.09113956545,tomato,2324.5524924809883,2255.7755226972345,2054.8898343997375,2351.2179623055845,2280.8557842652663,45.23003075139023,0,9,12.139681557428998,5.6320564284743515,9.120489437599273,0.30401631458664247
2021-09-21,2198.4539635356414,tomato,2383.2380670509842,2250.142204589556,2147.5774542414583,2324.820233231964,2282.5516679084053,70.36595483754785,1,9,15.045102187009904,24.961307995336824,9.757844509610823,0.3252614836536941
2021-09-22,2137.939107606493,tomato,2345.335324065857,2321.2231342130854,2248.193104550851,2295.192202309198,2278.876534676927,98.37610672803834,2,9,13.948015056544321,2.6286301569702957,9.506411777128443,0.316880392570948
2021-09-23,2139.806062250415,tomato,2369.507594811025,2289.857532549766,2234.8779829343916,2262.377697657682,2275.7074706541275,107.35585933458034,3,9,17.91640881505131,11.131856239683167,9.438793052779596,0.3146264350926532
2021-09-24,2089.7491418765467,tomato,2395.6553732358834,2165.5342138396763,2236.7022672905946,2218.676807463491,2270.809033140326,106.31791009201237,4,9,14.246919435483683,25.598805794649703,9.411278698783992,0.31370928995946634
2021-09-25,2152.518324296025,tomato,2378.98964174586,2312.190241899317,2119.479621740325,2186.3237621135145,2271.910323225516,80.79881526921442,5,9,15.750687958178455,14.399871230636967,9.538030399461212,0.3179343466487071
2021-09-26,2278.447650236979,tomato,2318.7085956640312,2426.462763356569,2168.230409786945,2180.5721984810784,2275.584231240517,70.59295823323203,6,9,12.571327016827617,10.233042603148617,9.40850133124315,0.3136167110414384
2021-09-27,2236.474437922636,tomato,2267.09113956545,2324.5524924809883,2220.6303969283376,2176.1983839606764,2276.112365940327,65.07151955953476,0,9,15.493966178172526,9.343207712858382,9.260548517271419,0.3086849505757139
2021-09-28,2260.897309207013,tomato,2198.4539635356414,2383.2380670509842,2221.242507629826,2185.1188619137297,2277.4341926595666,72.48837673955212,1,9,14.181110226930565,5.579139535030867,8.890388699798958,0.2963462899932986
2021-09-29,2305.6541718471076,tomato,2137.939107606493,2345.335324065857,2316.7659262668694,2209.0781568052457,2277.0638008455744,81.45743839204569,2,9,13.451984225190476,5.250510449008105,8.965821192243018,0.2988607064081007
2021-09-30,2347.301270083707,tomato,2139.806062250415,2369.507594811025,2293.704429263137,2238.720329352859,2278.850362206261,89.41316348217491,3,9,20.668617877327506,2.157743332862178,8.761125572749984,0.2920375190916661
2021-10-01,2346.4316661153202,tomato,2089.7491418765467,2395.6553732358834,2342.9988147493627,2275.38926138697,2278.9647905851257,68.27069424569638,4,10,14.293194545138359,1.388273857010162,8.688316534845928,0.2896105511615309
2021-10-02,2398.9176262617916,tomato,2152.518324296025,2378.98964174586,2264.565691359006,2310.5891616677936,2283.443188415219,56.941614901163085,5,10,14.578417121553212,0.0012442125776507195,8.562138386753448,0.28540461289178154
2021-10-03,2429.5191899510082,tomato,2278.447650236979,2318.7085956640312,2267.3902054618866,2332.170810198369,2288.8474878981892,69.88679780261371,6,10,16.81148679310344,1.4507828953347337,8.249576340417324,0.27498587801391083
2021-10-04,2321.915812365804,tomato,2236.474437922636,2267.09113956545,2258.094060720422,2344.376720833108,2290.974879619702,56.58248635910115,0,10,13.478792425392347,1.3462854688838986,7.929341388407881,0.2643113796135961
2021-10-05,2385.00998126963,tomato,2260.897309207013,2198.4539635356414,2280.956813269289,2362.1071025563388,2294.4433185530465,44.14210237284596,1,10,15.833294823740184,0.00977861535419651,7.579055827527131,0.2526351942509044
2021-10-06,2448.293048625577,tomato,2305.6541718471076,2137.939107606493,2255.7755226972345,2382.4840849532625,2300.8605694173248,46.59342808509215,2,10,16.06145086341657,0.46140755774242337,7.429339489162345,0.24764464963874488
2021-10-07,2378.2642993187787,tomato,2347.301270083707,2139.806062250415,2250.142204589556,2386.9073748439873,2305.1313059082986,44.099703171294095,3,10,15.547221783983893,0.9333038637629192,7.1776624419486845,0.23925541473162282
2021-10-08,2373.7340401682113,tomato,2346.4316661153202,2089.7491418765467,2321.2231342130854,2390.8077139944,2306.8816694401366,41.023302625360785,4,10,19.670456537679392,0.602850733732064,6.98602456014402,0.23286748533813406
2021-10-09,2420.9256787897325,tomato,2398.9176262617916,2152.518324296025,2289.857532549766,2393.951721498391,2311.2506076481354,42.562886403304056,5,10,13.492136950069131,1.5050153707786662,6.686070816883717,0.22286902722945723
2021-10-10,2395.7620596475886,tomato,2429.5191899510082,2278.447650236979,2165.5342138396763,2389.129274312189,2318.924869175066,39.67584556528964,6,10,18.201706779208095,0.5541826562718948,6.159576378802413,0.20531921262674713
2021-10-11,2473.685062275918,tomato,2321.915812365804,2236.474437922636,2312.190241899317,2410.8105957279195,2324.3080298542855,38.26771975383037,0,10,16.09954263733021,0.167073957851535,6.051675746740556,0.2017225248913519
2021-10-12,2653.3211605999486,tomato,2385.00998126963,2260.897309207013,2426.462763356569,2449.1407642036793,2331.869976429065,97.1663521247693,1,10,17.005834523663776,3.747170831700679,5.916082650598422,0.19720275501994744
2021-10-13,2577.3758547771513,tomato,2448.293048625577,2305.6541718471076,2324.5524924809883,2467.5811650824758,2340.297421838937,108.55949294595479,2,10,15.903985328310284,0.2771246556499389,5.454932475489444,0.18183108251631475
2021-10-14,2455.344769429306,tomato,2378.2642993187787,2347.301270083707,2383.2380670509842,2478.592660812551,2342.700978584881,101.68123118626862,3,10,19.015550151764167,1.2647577054869708,5.440037718021344,0.18133459060071144
2021-10-15,2510.54336168911,tomato,2373.7340401682113,2346.4316661153202,2345.335324065857,2498.1368496012506,2348.207913172323,90.72497488613813,4,10,14.659204934940671,0.15449977102725218,4.944567619570923,0.16481892065236403
2021-10-16,2598.0574948654194,tomato,2420.9256787897325,2398.9176262617916,2369.507594811025,2523.4413947549206,2355.8262431741364,90.30176892178805,5,10,16.337041100338187,0.39900494067289066,4.929748154681542,0.16432493848938468
2021-10-17,2607.627035060529,tomato,2395.7620596475886,2429.5191899510082,2395.6553732358834,2553.707819813912,2362.8919652349573,74.49750649258424,6,10,17.999648042418343,0.5834457952987544,4.8499775730409835,0.16166591910136618
